HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,PassengerGroups,PassengerNums,CabinDeck,CabinNumber,CabinSide,Surname,AgeGroups
2,0,1,55,0,694,0,1,87,0,False,8728,2,4,1416,1,570,2
2,0,1,23,0,1254,0,45,0,0,False,8728,3,2,1798,1,570,1
2,0,2,38,0,647,23,1,0,0,False,8728,4,2,1798,1,570,1
2,1,3,18,0,0,0,0,0,0,True,8728,5,4,1416,1,570,2
2,1,2,32,0,0,0,0,0,0,False,8728,6,4,1416,1,570,1
2,0,1,44,0,266,3,2,0,748,False,8728,7,4,427,2,570,2
2,0,1,62,0,0,592,164,0,0,True,8728,8,4,1416,1,570,2
1,0,1,66,0,354,2639,0,1180,0,False,8729,1,6,559,1,1729,2
1,0,1,20,0,0,7759,18,4925,12685,False,8729,2,6,559,1,1729,1
2,0,1,19,0,193,251,0,165,0,False,8732,1,2,1691,2,6,1
2,0,1,27,0,22,226,0,0,633,False,8733,1,4,1406,2,1359,4
2,0,2,25,0,0,0,707,1,0,True,8734,1,4,1417,1,37,1
2,0,1,20,0,227,0,1,0,707,False,8735,1,2,1799,1,548,1
3,1,1,18,0,0,0,0,0,0,True,8736,1,2,1800,1,684,1
3,0,1,20,0,0,2,289,976,0,True,8736,2,2,1800,1,684,1
1,1,1,14,0,0,0,0,0,0,True,8741,1,3,91,1,1039,2
1,0,3,49,0,0,3853,0,245,178,True,8741,2,3,91,1,1039,1
1,0,1,49,0,4,44,1401,1043,0,False,8741,3,3,91,1,2186,1
2,0,3,19,0,179,16,246,280,0,False,8743,1,2,1802,1,880,2
2,0,1,53,0,1613,0,0,0,7,False,8744,1,6,570,2,2091,3
3,0,1,31,0,947,83,19,0,0,False,8749,1,6,562,1,640,0
2,0,1,18,0,24,753,0,0,0,False,8750,1,2,1804,1,1422,3
2,0,1,24,0,0,0,124,4,471,False,8751,1,2,1694,2,343,0
3,0,1,35,0,2758,0,1,0,0,False,8752,1,7,272,1,222,1
2,0,1,27,0,0,0,0,545,89,False,8753,1,2,1805,1,953,1
2,0,1,38,0,22,9,40,732,0,False,8753,2,2,1805,1,953,3
2,0,1,23,0,0,0,9,69,1157,False,8753,3,2,1805,1,953,1
2,0,1,22,0,151,0,613,6,0,False,8754,1,4,1408,2,1542,2
1,1,3,38,0,0,0,0,0,0,True,8755,1,7,265,2,2187,5
2,0,1,28,0,1,1484,210,0,5,True,8757,1,4,1409,2,1205,1
3,0,1,25,0,520,0,139,0,77,False,8759,1,2,1695,2,1396,6
3,0,1,45,0,74,0,0,1130,22,False,8759,2,2,1695,2,1396,2
2,0,1,22,0,804,0,0,0,0,False,8760,1,2,1696,2,695,1
2,0,1,30,0,32,180,497,0,99,True,8762,1,4,1410,2,166,1
3,1,3,25,0,0,0,0,0,0,True,8764,1,2,1697,2,375,1
3,1,1,24,0,0,0,0,0,0,True,8766,1,2,1807,1,2188,1
3,0,1,44,0,1,0,2080,11,0,True,8769,1,2,1700,2,1715,1
2,0,1,6,0,0,0,0,0,0,False,8770,1,2,1808,1,1060,3
2,1,1,0,0,0,0,0,0,0,True,8770,2,2,1808,1,1060,2
2,0,2,14,0,476,14,0,328,8,False,8770,3,4,427,2,1147,2
2,0,1,37,0,0,0,11,1028,7,False,8770,4,2,1808,1,1147,0
2,0,1,15,0,0,912,82,5,0,False,8770,5,2,1808,1,1147,0
2,0,1,0,0,0,0,0,0,0,True,8770,6,2,1808,1,1060,0
2,0,1,17,0,0,810,66,0,0,True,8770,7,2,1808,1,1060,1
2,0,1,58,0,0,805,3,3,0,False,8771,1,4,1421,1,1150,0
1,1,3,15,0,0,0,0,0,0,True,8772,1,1,339,2,905,2
1,0,3,53,0,0,1127,0,3939,0,False,8772,2,4,427,2,1808,0
3,0,1,29,0,257,0,782,8,3,False,8773,1,7,274,1,1511,1
2,1,1,24,0,0,0,0,0,0,True,8774,1,4,1412,2,1248,4
2,0,1,40,0,0,0,286,6,570,True,8776,1,6,574,2,229,1
2,0,3,21,0,2,0,0,634,0,False,8779,1,4,1413,2,2189,4
2,0,1,30,0,0,114,0,726,67,False,8780,1,4,1414,2,1771,1
2,0,1,20,0,0,91,2,623,93,False,8781,1,4,1415,2,257,2
3,1,1,20,0,0,0,0,0,0,True,8782,1,2,1701,2,920,2
3,0,1,18,0,697,0,25,0,61,False,8783,1,7,276,1,256,0
3,1,1,36,0,0,0,0,0,0,True,8783,2,7,276,1,256,2
2,0,1,20,0,874,0,80,0,0,False,8785,1,2,1810,1,1434,2
2,0,1,4,0,0,0,0,0,0,True,8785,2,4,1422,1,1434,2
1,1,3,59,0,0,0,0,0,0,True,8786,1,1,284,1,2190,4
2,0,1,20,0,11,0,0,843,0,False,8787,1,4,1416,2,905,4
2,0,3,4,0,0,0,0,0,0,False,8789,1,4,1417,2,786,2
2,0,1,23,0,0,565,0,35,188,True,8789,2,6,576,2,786,3
1,0,3,25,0,698,4978,0,146,0,True,8790,1,7,277,1,552,4
2,0,2,20,0,0,571,82,0,0,False,8791,1,2,1812,1,948,1
2,0,1,22,0,0,0,637,0,50,True,8794,1,6,563,1,1993,1
2,0,1,6,0,0,0,0,0,0,True,8796,1,4,1418,2,627,1
2,0,1,14,0,588,144,1,0,168,False,8796,2,2,1704,2,272,1
2,1,1,0,0,0,0,0,0,0,False,8796,3,4,1418,2,272,1
2,1,1,4,0,0,0,0,0,0,False,8796,4,4,1418,2,272,0
2,0,1,37,0,63,0,0,0,661,False,8796,5,2,1704,2,272,0
2,0,1,14,0,0,1427,148,0,7,True,8796,6,2,1704,2,627,2
2,0,1,34,0,14,748,0,41,0,True,8796,7,2,1704,2,904,1
2,1,3,3,0,0,0,0,0,0,True,8796,8,4,1418,2,627,4
2,0,2,18,0,0,3,110,588,0,False,8797,1,2,1705,2,910,0
2,0,1,27,0,1771,0,242,0,37,False,8798,1,2,1706,2,1504,1
2,0,1,19,0,0,0,855,11,42,True,8799,1,4,1419,2,1175,1
2,0,1,37,0,10,557,51,83,0,False,8801,1,2,1707,2,235,2
1,1,1,29,0,0,0,0,0,0,True,8802,1,7,266,2,1758,2
2,0,2,37,0,570,0,7,107,0,False,8805,1,2,1815,1,1606,4
3,0,1,32,0,81,0,1363,0,0,True,8806,1,2,1708,2,958,2
2,0,2,22,0,0,0,0,617,0,False,8807,1,4,1420,2,176,3
2,0,1,38,0,0,2532,0,204,0,True,8808,1,2,1816,1,1139,0
2,0,1,24,0,0,0,0,2019,117,False,8809,1,2,1817,1,170,2
2,0,2,63,0,0,0,80,0,2322,False,8811,1,6,577,2,2191,3
3,1,1,23,0,0,0,0,0,0,False,8812,1,6,564,1,876,4
2,0,2,41,0,413,0,0,7,347,False,8813,1,4,1421,2,905,2
2,0,3,20,0,0,0,0,335,957,False,8815,1,2,1818,1,1499,0
1,1,1,48,0,0,0,0,0,0,True,8816,1,1,340,2,2192,1
2,1,3,44,0,0,0,0,0,0,True,8816,2,1,340,2,2192,1
1,1,3,15,0,0,0,0,0,0,True,8816,3,1,340,2,2192,2
1,1,3,29,0,0,0,0,0,0,True,8816,4,1,340,2,2192,1
1,0,1,64,0,0,1770,0,4111,180,False,8816,5,1,340,2,2192,2
2,0,1,19,0,586,10,0,30,0,False,8817,1,4,1426,1,332,1
2,1,2,28,0,0,0,0,0,0,True,8818,1,4,1427,1,869,1
2,0,1,44,0,857,0,1,8,17,False,8819,1,4,1428,1,787,2
2,1,1,13,0,0,0,0,0,0,True,8820,1,4,1429,1,1416,3
2,0,1,45,0,198,454,1,0,4,True,8821,1,6,565,1,567,3
1,0,3,25,0,0,145,1359,492,205,False,8822,1,3,92,1,1450,1
3,1,1,19,0,0,0,0,0,0,True,8823,1,2,1710,2,1674,4
2,0,1,29,0,128,0,130,132,473,False,8824,1,2,1819,1,1254,0
2,1,3,21,0,0,0,0,0,0,True,8825,1,4,1422,2,2193,2
1,0,3,13,0,1212,4485,0,4016,57,False,8826,1,8,290,1,361,3
1,0,3,25,0,1369,310,3,4502,377,False,8826,2,8,290,1,361,1
1,0,1,46,0,1384,229,0,1572,1,False,8826,3,8,290,1,361,4
2,0,3,37,0,88,0,719,88,0,True,8827,1,2,1820,1,2124,1
2,0,3,19,0,0,6,0,0,1179,True,8828,1,2,1711,2,1656,2
3,0,1,29,0,230,0,1404,464,0,False,8830,1,6,578,2,556,2
3,1,1,21,0,0,0,0,0,0,True,8830,2,2,1712,2,556,1
3,1,1,13,0,0,0,0,0,0,True,8831,1,2,1713,2,2194,2
2,1,3,15,0,0,0,0,0,0,True,8833,1,4,1424,2,1101,5
2,0,1,42,0,4,0,0,0,792,False,8834,1,2,1715,2,719,1
2,1,1,27,0,0,0,0,0,0,False,8835,1,4,1425,2,1019,1
2,0,1,26,0,903,0,182,0,27,False,8836,1,2,1821,1,1289,2
2,1,1,19,0,0,0,0,0,0,False,8836,2,4,1430,1,1289,2
2,0,1,18,0,0,181,628,0,0,True,8838,1,4,1431,1,1384,4
2,0,3,50,0,0,433,4,0,2020,False,8840,1,2,1716,2,1065,3
3,1,1,28,0,0,0,0,0,0,True,8841,1,2,1822,1,1480,0
1,0,1,24,0,3,2910,0,112,36,True,8842,1,7,267,2,2195,3
1,0,1,31,0,0,927,0,2760,1,False,8843,1,8,327,2,1299,2
2,0,3,19,0,0,0,717,1,0,True,8844,1,6,579,2,300,5
2,0,1,20,0,735,0,0,41,1,False,8845,1,2,1823,1,1381,2
2,0,1,23,0,0,1204,40,0,375,False,8845,2,6,566,1,1381,3
2,0,1,19,0,1037,0,40,0,0,True,8848,1,2,1824,1,1083,1
2,1,3,27,0,0,0,0,0,0,True,8849,1,4,1427,2,1384,1
3,0,1,16,0,1032,0,267,0,0,False,8850,1,6,580,2,1932,2
3,1,1,76,0,0,0,0,0,0,True,8852,1,7,278,1,1329,2
3,0,1,41,1,22,484,354,0,0,False,8852,2,7,278,1,1329,3
2,0,2,24,0,726,3488,200,17,275,False,8853,1,4,1433,1,962,1
2,1,1,12,0,0,0,0,0,0,False,8854,1,4,1429,2,983,1
2,1,2,28,0,0,0,0,0,0,True,8856,1,4,1434,1,201,1
1,0,1,36,1,0,0,0,0,0,False,8858,1,1,285,1,2196,4
3,1,1,20,0,0,0,0,0,0,True,8860,1,2,1825,1,1767,3
2,1,1,7,0,0,0,0,0,0,True,8860,2,2,1825,1,556,3
3,1,1,21,0,0,0,0,0,0,True,8860,3,2,1825,1,556,2
3,0,1,33,0,1054,0,222,22,0,False,8860,4,6,567,1,556,3
1,0,1,32,0,0,2583,3,500,129,True,8861,1,8,291,1,2197,4
1,0,3,34,0,0,3126,0,112,15,True,8862,1,8,329,2,92,1
1,0,2,38,1,0,2191,863,207,6262,False,8862,2,8,329,2,1717,2
1,1,1,27,0,0,0,0,0,0,True,8862,3,8,329,2,92,2
1,1,3,28,0,0,0,0,0,0,True,8862,4,8,329,2,92,3
1,1,1,25,0,0,0,0,0,0,True,8862,5,8,329,2,92,2
2,0,3,24,0,0,784,5,0,1,True,8863,1,6,582,2,43,2
3,1,1,18,0,0,0,0,0,0,True,8864,1,2,1717,2,1744,1
2,0,1,24,0,121,10,341,307,47,False,8865,1,2,1826,1,175,2
1,1,3,30,0,0,0,0,0,0,True,8867,1,1,286,1,1528,1
1,1,3,38,0,0,0,0,0,0,True,8867,2,1,286,1,1528,3
2,0,1,39,0,0,798,0,56,0,True,8868,1,4,1430,2,1664,2
2,1,1,31,0,0,0,0,0,0,True,8869,1,4,1431,2,2109,1
2,0,1,33,0,0,116,412,379,0,True,8871,1,4,1432,2,654,1
2,1,2,15,0,0,0,0,0,0,True,8871,2,4,1432,2,654,2
3,1,1,23,0,0,0,0,0,0,True,8872,1,2,1828,1,1403,1
2,1,1,24,0,0,0,0,0,0,False,8874,1,4,1436,1,1780,0
1,0,3,44,0,0,71,7148,427,394,True,8876,1,1,287,1,2004,4
2,0,1,22,0,0,0,0,0,906,False,8878,1,6,568,1,351,0
3,1,1,28,0,0,0,0,0,0,True,8880,1,2,1829,1,408,2
2,0,3,34,0,0,0,717,0,0,True,8881,1,2,1719,2,925,2
2,0,1,8,0,0,0,0,0,0,False,8883,1,4,1438,1,871,0
2,0,1,26,0,1471,0,7,5,0,True,8884,1,2,1830,1,1782,0
3,0,1,29,0,876,1,54,125,0,False,8885,1,7,269,2,2198,0
2,0,3,58,0,0,0,620,0,0,False,8886,1,4,1433,2,2124,1
2,1,1,4,0,0,0,0,0,0,False,8886,2,4,1433,2,2124,2
2,0,2,1,0,0,0,0,0,0,True,8886,3,4,1433,2,2124,1
2,0,3,17,0,0,0,615,0,0,False,8889,1,4,1439,1,1961,1
2,0,2,27,0,0,0,0,1606,3675,False,8890,1,4,1434,2,1592,3
2,0,1,24,0,1186,0,381,3,173,True,8891,1,2,1831,1,967,4
2,0,1,16,0,0,1332,0,0,0,True,8891,2,2,1831,1,967,1
2,0,1,28,0,0,16,496,318,0,False,8892,1,2,1832,1,2059,0
3,1,1,23,0,0,0,0,0,0,True,8894,1,2,1721,2,586,0
3,1,3,33,0,0,0,0,0,0,True,8896,1,2,1722,2,1071,0
2,1,2,24,0,0,0,0,0,0,True,8897,1,4,1440,1,828,0
2,0,1,6,0,0,0,0,0,0,True,8899,1,4,1435,2,708,4
2,0,1,19,0,23,659,0,15,113,False,8900,1,4,1441,1,1084,1
1,1,1,31,0,0,0,0,0,0,True,8901,1,1,341,2,1345,2
2,0,1,19,0,16,1739,9,5,8,True,8902,1,4,1436,2,1718,0
2,0,1,18,0,0,0,0,0,810,False,8903,1,4,1437,2,1553,1
2,0,1,35,0,522,0,1,324,60,False,8904,1,4,1442,1,993,6
3,0,1,32,1,0,0,0,0,0,True,8905,1,6,570,1,233,2
2,0,3,19,0,720,2,0,0,0,False,8906,1,2,1723,2,497,5
2,1,2,24,0,0,0,0,0,0,True,8907,1,4,1438,2,119,3
2,0,1,33,0,0,3,0,782,7,False,8910,1,6,585,2,1190,0
2,0,1,20,0,0,1,32,755,21,False,8918,1,4,1448,1,83,3
1,0,1,27,0,0,2481,0,3657,93,False,8919,1,8,331,2,1122,2
1,0,1,26,0,0,70,0,41,0,False,8920,1,7,280,1,1432,1
2,1,1,28,0,0,0,0,0,0,True,8922,1,4,1449,1,841,2
2,0,1,19,0,0,0,0,0,0,True,8923,1,4,1450,1,2083,1
2,0,1,24,0,0,0,3,80,0,True,8926,1,6,571,1,12,1
1,1,3,52,0,0,0,0,0,0,True,8928,1,8,333,2,1110,1
2,0,2,23,0,0,471,120,13,6,True,8930,1,2,1725,2,71,3
2,0,1,23,0,0,0,0,912,41,False,8932,1,2,1727,2,597,3
1,1,1,25,0,0,0,0,0,0,True,8937,1,6,574,1,950,3
2,1,1,22,0,0,0,0,0,0,True,8938,1,2,1729,2,1277,3
3,1,1,35,0,0,0,0,0,0,True,8938,2,2,1729,2,1277,4
2,1,2,24,0,0,0,0,0,0,True,8939,1,4,1441,2,549,3
2,0,1,24,0,771,0,22,0,0,False,8940,1,6,587,2,905,2
3,0,1,26,1,1,445,170,614,68,False,8941,1,6,575,1,1182,3
3,0,1,37,0,528,0,1598,62,0,True,8941,2,2,1834,1,1182,4
3,0,1,14,0,1737,0,336,0,0,False,8941,3,6,575,1,1182,2
1,0,1,36,0,0,3423,0,466,349,True,8942,1,8,297,1,2169,0
2,1,2,0,0,0,0,0,0,0,True,8944,1,4,1442,2,1002,5
2,0,2,17,0,0,0,0,0,0,True,8944,2,4,1442,2,1002,1
2,0,1,18,0,327,170,0,0,130,False,8944,3,4,1442,2,1002,0
1,0,1,43,0,0,1632,346,957,128,False,8945,1,7,270,2,1923,4
1,0,1,21,0,3036,32,0,2,416,False,8945,2,7,270,2,1923,2
3,1,1,34,0,0,0,0,0,0,True,8947,1,2,1731,2,85,1
1,0,1,57,0,0,13,0,52,11325,False,8948,1,1,342,2,103,4
1,0,3,18,0,0,4715,0,36,995,True,8948,2,1,342,2,103,4
2,0,2,73,0,1806,0,47,0,0,False,8954,1,4,1452,1,416,2
2,0,1,31,0,0,1524,0,0,0,False,8955,1,2,1837,1,365,3
2,0,1,25,0,0,0,0,6,1989,False,8956,1,2,1838,1,2043,2
2,1,1,20,0,0,0,0,0,0,True,8956,2,4,1453,1,2043,1
2,0,2,24,0,0,0,40,0,575,False,8956,3,4,1453,1,2043,3
2,0,1,27,0,194,1,10,629,0,False,8956,4,4,1453,1,2043,2
2,1,1,21,0,0,0,0,0,0,False,8956,5,4,1453,1,2043,1
2,0,2,22,0,0,29,165,404,0,False,8956,6,2,1838,1,2043,2
2,0,3,39,0,0,0,1291,224,0,False,8956,7,2,1838,1,2043,2
2,0,1,26,0,0,0,0,0,741,False,8956,8,2,1838,1,2043,0
1,1,1,32,0,0,0,0,0,0,True,8959,1,8,298,1,266,2
2,1,1,1,0,0,0,0,0,0,True,8961,1,4,1455,1,907,1
2,0,1,7,0,0,0,0,0,0,False,8961,2,4,1455,1,907,1
2,0,1,4,0,0,0,0,0,0,False,8961,3,4,1455,1,598,5
2,0,1,21,0,0,6,0,593,0,False,8961,4,2,1839,1,907,1
2,1,1,12,0,0,0,0,0,0,False,8961,5,4,1455,1,907,1
3,0,1,28,0,1708,0,65,1,0,False,8964,1,2,1734,2,1295,2
3,0,1,0,0,0,0,0,0,0,True,8964,2,2,1734,2,1295,0
3,1,1,18,0,0,0,0,0,0,True,8964,3,2,1734,2,1295,3
3,0,1,52,0,1231,2,8,0,0,False,8966,1,2,1735,2,2199,1
2,0,1,18,0,13,822,27,0,46,False,8967,1,4,1445,2,1722,3
1,1,1,51,0,0,0,0,0,0,True,8968,1,6,588,2,2200,1
1,0,3,21,0,0,846,4407,0,2491,True,8969,1,8,299,1,2201,3
1,0,3,28,0,0,3751,0,5025,11741,False,8970,1,8,300,1,1914,2
3,1,1,34,0,0,0,0,0,0,True,8972,1,2,1736,2,1548,3
2,1,1,13,0,0,0,0,0,0,True,8973,1,4,1446,2,374,0
2,0,1,35,0,503,236,2,0,68,False,8975,1,4,1456,1,932,0
2,0,1,27,0,1,0,0,20,948,False,8975,2,2,1840,1,932,0
2,0,1,35,0,1,0,0,0,803,False,8976,1,2,1737,2,2202,2
3,0,3,51,0,324,0,563,119,0,False,8977,1,7,272,2,1079,0
3,0,1,53,0,24,0,1105,0,0,False,8978,1,2,1841,1,1958,0
2,0,1,29,0,311,7,665,0,0,False,8981,1,6,589,2,351,2
2,0,1,41,0,0,924,0,0,0,False,8982,1,2,1739,2,1456,3
2,0,1,47,0,42,509,0,0,1057,False,8983,1,6,576,1,745,1
2,0,3,22,0,0,0,626,0,14,False,8985,1,2,1842,1,907,3
2,0,1,19,0,0,810,21,788,0,False,8986,1,6,590,2,194,3
2,0,2,22,0,0,17,0,620,0,False,8986,2,2,1740,2,194,0
1,1,3,25,0,0,0,0,0,0,True,8987,1,7,282,1,1551,1
2,1,1,27,0,0,0,0,0,0,True,8988,1,4,1448,2,1363,1
2,1,3,17,0,0,0,0,0,0,True,8988,2,4,1448,2,1363,2
2,1,3,0,0,0,0,0,0,0,True,8988,3,4,1448,2,1363,3
2,1,1,5,0,0,0,0,0,0,False,8988,4,4,1448,2,529,3
2,0,1,30,0,0,1028,0,80,0,False,8988,5,2,1741,2,1363,3
2,1,1,17,0,0,0,0,0,0,True,8988,6,4,1448,2,1363,2
2,0,1,53,0,0,1487,0,67,0,False,8988,7,2,1741,2,529,4
2,1,1,9,0,0,0,0,0,0,False,8988,8,4,1448,2,1363,2
1,0,1,17,0,0,366,23492,356,3,True,8989,1,1,291,1,905,4
1,1,3,16,0,0,0,0,0,0,True,8989,2,1,291,1,183,2
1,1,1,29,0,0,0,0,0,0,True,8989,3,1,291,1,183,1
1,0,3,29,0,80,3707,0,1465,1320,False,8989,4,1,291,1,183,4
3,0,1,46,0,479,4,699,0,0,False,8992,1,7,283,1,681,2
2,0,2,27,0,32,8,5,588,18,False,8993,1,2,1844,1,281,2
1,0,1,39,0,2101,41,0,525,19,False,8996,1,7,285,1,339,1
2,1,3,15,0,0,0,0,0,0,True,8997,1,2,1742,2,215,3
2,0,1,30,0,604,0,50,147,2,False,8997,2,2,1742,2,215,3
2,1,1,41,0,0,0,0,0,0,False,8998,1,4,1449,2,886,2
2,0,1,47,0,0,1,0,967,5,False,8998,2,6,591,2,886,2
3,0,3,32,0,2555,0,456,2,0,False,8999,1,7,274,2,1155,2
2,0,3,15,0,0,20,816,39,1,False,9001,1,2,1743,2,2044,3
2,0,1,23,0,2,167,0,0,555,True,9003,1,2,1744,2,1434,0
1,1,3,20,0,0,0,0,0,0,True,9004,1,1,292,1,469,1
1,1,1,33,0,0,0,0,0,0,True,9006,1,1,343,2,1902,1
2,1,1,18,0,0,0,0,0,0,False,9007,1,4,1458,1,172,1
2,0,1,31,0,0,173,409,102,43,False,9008,1,2,1745,2,1553,1
2,1,1,25,0,0,0,0,0,0,False,9008,2,2,1745,2,1553,2
2,1,2,19,0,0,0,0,0,0,True,9009,1,4,1459,1,117,4
3,1,3,32,0,0,0,0,0,0,True,9010,1,2,1846,1,2031,2
2,0,1,45,0,2,338,307,64,0,False,9011,1,2,1746,2,1178,3
2,0,1,43,0,224,0,623,0,62,False,9012,1,4,1460,1,905,2
2,0,1,21,0,128,108,8,3,522,False,9013,1,4,1461,1,1538,3
2,0,1,48,0,38,0,23,722,1,False,9013,2,4,1461,1,1538,2
2,0,3,0,0,0,0,0,0,0,True,9013,3,4,1461,1,1538,1
1,1,1,29,0,0,0,0,0,0,True,9014,1,1,293,1,1374,3
1,0,3,41,0,3,1320,0,0,12392,False,9015,1,1,344,2,1622,3
2,0,1,23,0,0,554,0,299,0,False,9018,1,4,1462,1,180,2
2,0,3,48,0,304,0,164,320,0,False,9019,1,6,592,2,533,2
2,0,2,18,0,0,0,0,391,283,True,9020,1,2,1747,2,231,2
3,0,1,30,0,522,0,0,0,27,True,9021,1,6,577,1,895,2
3,0,1,26,1,1297,0,62,0,364,False,9021,2,7,286,1,895,2
2,0,1,18,0,0,1,0,618,21,True,9023,1,6,593,2,905,1
3,0,3,27,0,63,0,1970,0,0,True,9024,1,2,1749,2,1227,3
2,1,1,58,0,0,0,0,0,0,True,9026,1,4,1463,1,2133,0
2,0,1,22,0,1,676,13,217,1,False,9028,1,4,1464,1,2109,4
3,0,1,17,0,3146,0,87,135,0,False,9029,1,7,287,1,1896,2
2,0,1,28,0,1954,43,0,0,7,False,9030,1,2,1847,1,1529,3
2,0,1,27,0,0,0,0,298,511,False,9030,2,4,1465,1,1529,5
2,0,1,51,0,0,0,689,0,32,False,9031,1,4,1455,2,1909,1
3,1,1,37,0,0,0,0,0,0,False,9032,1,6,578,1,1105,2
1,1,1,14,0,0,0,0,0,0,True,9034,1,7,288,1,1449,3
1,1,1,43,0,0,0,0,0,0,True,9034,2,7,288,1,1449,0
1,0,3,27,0,0,984,0,13995,312,False,9034,3,7,288,1,2203,4
1,0,1,60,0,0,0,947,668,1,True,9034,4,7,288,1,905,1
1,0,1,33,0,0,1876,0,1432,14,False,9034,5,7,288,1,1449,1
2,0,1,39,0,266,4,1,0,452,False,9035,1,4,1466,1,1091,1
2,1,2,21,0,0,0,0,0,0,True,9036,1,4,1467,1,532,1
3,0,3,21,0,1410,3,49,0,0,False,9037,1,2,1751,2,336,4
1,1,3,28,0,0,0,0,0,0,True,9038,1,3,106,2,1588,1
2,1,2,30,0,0,0,0,0,0,True,9041,1,4,1470,1,1938,3
1,0,3,42,0,0,5436,0,471,109,True,9042,1,1,294,1,1154,1
2,1,1,25,0,0,0,0,0,0,True,9043,1,2,1848,1,368,0
1,1,3,25,0,0,0,0,0,0,True,9046,1,8,335,2,2012,0
1,0,1,25,0,6899,265,0,2234,2090,False,9046,2,8,335,2,2012,0
2,1,1,54,0,0,0,0,0,0,False,9048,1,4,1471,1,604,0
1,1,1,41,0,0,0,0,0,0,True,9049,1,8,336,2,1732,0
2,0,1,36,0,0,17,204,559,3,False,9052,1,4,1457,2,755,3
2,0,3,33,0,1006,0,1357,45,6,False,9052,2,2,1752,2,755,0
1,0,3,36,1,132,3479,0,3786,0,False,9057,1,4,427,2,2204,0
1,1,1,55,0,0,0,0,0,0,True,9057,2,1,296,1,2204,1
2,0,1,16,0,866,0,0,184,0,False,9059,1,2,1753,2,1018,3
2,0,1,28,0,0,8,338,135,390,False,9060,1,2,1853,1,1858,4
3,0,1,26,0,887,6,15,148,0,False,9061,1,7,276,2,1436,2
2,0,1,42,0,815,19,2,11,17,False,9064,1,2,1754,2,1336,3
2,0,2,30,0,1269,9,0,0,0,False,9066,1,2,1756,2,1399,0
1,0,1,31,0,1062,1605,0,2718,1674,False,9068,1,8,337,2,1543,2
1,1,1,22,0,0,0,0,0,0,True,9069,1,1,297,1,2205,5
1,1,3,26,0,0,0,0,0,0,True,9069,2,1,297,1,2205,0
1,1,3,25,0,0,0,0,0,0,True,9069,3,4,427,2,2205,2
1,0,1,44,0,0,4313,0,568,7,True,9069,4,1,297,1,2205,2
1,0,3,29,0,0,12563,0,3,5057,False,9069,5,1,297,1,1645,3
2,0,3,22,0,0,0,1072,46,3,False,9071,1,2,1855,1,825,2
2,1,1,23,0,0,0,0,0,0,True,9072,1,2,1758,2,1740,1
3,0,1,30,0,160,0,719,162,0,False,9072,2,2,1758,2,1740,2
3,0,1,23,0,455,10,591,232,0,False,9072,3,2,1758,2,1740,1
1,0,1,13,0,24,838,1069,1376,181,False,9073,1,3,107,2,1658,1
1,1,3,53,0,0,0,0,0,0,True,9073,2,1,347,2,1658,5
2,1,1,0,0,0,0,0,0,0,True,9074,1,4,1460,2,2206,2
2,0,2,27,0,0,468,0,59,309,False,9074,2,4,1460,2,2206,0
2,1,1,27,0,0,0,0,0,0,False,9074,3,4,1460,2,2206,3
2,1,3,10,0,0,0,0,0,0,True,9074,4,4,1460,2,2206,1
2,1,1,2,0,0,0,0,0,0,True,9074,5,4,1460,2,2206,2
2,0,3,5,0,0,0,0,0,0,True,9074,6,4,1460,2,2206,1
2,0,1,24,0,0,10,758,0,20,False,9075,1,6,580,1,1173,1
2,0,1,32,0,0,0,0,0,0,False,9076,1,4,1461,2,1762,2
2,0,3,22,0,23,100,1353,0,0,True,9077,1,2,1856,1,908,2
2,1,2,22,0,0,0,0,0,0,False,9077,2,4,1475,1,908,2
2,0,2,44,0,0,2,0,0,1556,False,9078,1,6,594,2,37,1
2,0,1,55,0,1,0,58,0,802,True,9079,1,6,595,2,1389,1
2,0,1,22,0,34,0,0,711,0,False,9080,1,2,1857,1,1671,0
2,0,1,8,0,0,0,0,0,0,False,9081,1,4,1476,1,1472,2
2,0,3,15,0,0,0,0,208,754,False,9081,2,2,1858,1,1472,2
2,1,1,1,0,0,0,0,0,0,False,9081,3,4,427,2,1472,3
2,0,1,9,0,0,0,0,0,0,True,9081,4,4,1476,1,905,1
2,0,1,48,0,0,586,784,4,21,True,9081,5,2,1858,1,1472,2
2,0,2,16,0,0,0,761,0,0,False,9081,6,2,1858,1,1472,2
2,1,1,27,0,0,0,0,0,0,True,9081,7,4,1476,1,1472,3
2,1,2,3,0,0,0,0,0,0,True,9081,8,4,1476,1,1472,2
2,0,1,25,0,1258,0,22,19,0,False,9084,1,6,582,1,1521,2
1,0,3,70,0,0,2113,0,1972,51,False,9085,1,3,95,1,905,2
1,0,3,30,0,11,495,0,2049,2064,False,9085,2,3,95,1,1475,2
1,1,1,57,0,0,0,0,0,0,True,9085,3,3,95,1,1475,2
2,0,1,42,0,866,0,16,0,0,False,9089,1,4,1463,2,1880,2
2,1,2,14,0,0,0,0,0,0,False,9094,1,4,1465,2,2067,2
2,0,1,43,0,0,704,0,2,0,True,9094,2,4,1465,2,2067,2
3,1,1,34,0,0,0,0,0,0,True,9097,1,2,1863,1,1915,2
